,CMPD_CHEMBLID,exp,smiles,mol,molwt
1084,CHEMBL336923,3.12,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(F)cc2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80CE40>,391.342
1085,CHEMBL850,-0.15,C[C@@H]1CN(C[C@H](C)N1)c2c(F)c(N)c3C(=O)C(=CN(C4CC4)c3c2F)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80CEB0>,392.4060000000001
1086,CHEMBL1957266,3.82,Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80CF20>,456.99900000000014
1087,CHEMBL372361,1.6,CSc1ccc(OCc2ccccc2)c(c1)C(=O)Nc3ccc(cn3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80CF90>,394.4520000000001
1088,CHEMBL47875,4.1,Oc1ccc(cc1)c2nc3ccccc3s2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D000>,227.288
1089,CHEMBL1650737,2.85,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)nc(N4CCOCC4)c2Cl)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D070>,449.8780000000002
1090,CHEMBL1462105,1.87,Clc1cccc(NNC(=O)c2cccnc2Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D0E0>,282.13
1091,CHEMBL419763,4.13,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c3ccc(O)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D150>,380.48800000000006
1092,CHEMBL149434,2.1,CCc1c(C(=O)C(=O)N)c2c(OCC(=O)N)cccc2n1Cc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D1C0>,379.41600000000005
1093,CHEMBL49236,2.31,Nc1cccc2C(=O)C(=O)c3ccccc3c12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D230>,223.231
1094,CHEMBL12952,0.23,COc1ccc2cc(ccc2c1)C(C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D2A0>,230.26299999999998
1095,CHEMBL1939752,3.02,CCOC(=O)Nc1cccc(c1)[C@H](N2CCN(Cc3cccnc3)CC2)c4ccc(cc4)C(=O)N5CCC5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D310>,513.6420000000003
1096,CHEMBL21342,1.9,C1NC(Cc2ccccc12)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D380>,209.292
1097,CHEMBL1778623,0.67,CCN(CC)S(=O)(=O)c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D3F0>,431.43200000000013
1098,CHEMBL1004,-0.2,CN(C)CCOC(C)(c1ccccc1)c2ccccn2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D460>,270.37600000000003
1099,CHEMBL17357,0.33,NCCc1ccc(O)c2nc(O)sc12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D4D0>,210.25799999999995
1100,CHEMBL39058,2.09,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c3cccnc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D540>,348.1890000000001
1101,CHEMBL322019,3.2,CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#C)c3cc(Cl)ccc3Cl)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D5B0>,486.40300000000025
1102,CHEMBL472,2.23,COc1ccc(Cl)cc1C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)NC3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D620>,494.0130000000003
1103,CHEMBL249927,3.71,OCC(=O)N1CCC[C@@H]1COc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D690>,519.9890000000001
1104,CHEMBL1194666,1.18,CCN(CC)C(C)C(=O)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D700>,205.30100000000002
1105,CHEMBL443239,2.7,CCCN(CCC)C(=O)c1cccc(c1)C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc3cccc(OC)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D770>,531.6970000000002
1106,CHEMBL277148,2.54,Oc1cc(nc2ccccc12)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D7E0>,221.25900000000001
1107,CHEMBL242818,2.0,Cc1cc(O)ccc1N2C(=O)c3ccc(O)cc3C2=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D850>,269.256
1108,CHEMBL419742,4.2,FC(F)(F)c1cc(COCC(N2CCNCC2)c3cccc(Cl)c3)cc(c1)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D8C0>,466.853
1109,CHEMBL187007,4.26,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(c4)N(C)C)ccc3Cl)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D930>,477.9520000000003
1110,CHEMBL2147150,3.58,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OCC45CC6CC(CC(C6)C4)C5)nc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80D9A0>,415.49400000000026
1111,CHEMBL2031466,1.56,CC(C)NC(=O)c1ccc(C)c(c1)N2C=Nc3ccc(cc3C2=O)N4CCN(C)CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DA10>,419.5290000000003
1112,CHEMBL1080151,3.27,C[C@H](Nc1nc(Nc2ncc(C)s2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DA80>,434.4760000000002
1113,CHEMBL1567984,0.3,OC(=O)c1ccc(cc1)c2nnn(Cc3ccccc3F)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DAF0>,298.277
1114,CHEMBL2111158,-0.97,CC(C)NCC(O)COc1nccs1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DB60>,216.306
1115,CHEMBL1224286,1.93,CNC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DBD0>,350.46200000000005
1116,CHEMBL266195,0.99,CC(C)NCC(O)COc1ccccc1CC=C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DC40>,249.35399999999998
1117,CHEMBL2062582,2.71,CC(=O)Nc1ccc2c(c1)c(cn2CCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DCB0>,415.4570000000001
1118,CHEMBL424,-1.36,OC(=O)c1ccccc1O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DD20>,138.12199999999999
1119,CHEMBL1079428,2.94,Cn1cnc(c2ccccc2)c1c3cc4c(N)ncnc4s3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DD90>,307.382
1120,CHEMBL782,0.44,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DE00>,270.354
1121,CHEMBL2179275,0.91,CC(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DE70>,526.0330000000002
1122,CHEMBL385240,3.6,COc1ccc(Cl)c(Nc2ncnc3cc(OC)cc(OC4CCN(C)CC4)c23)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DEE0>,428.9200000000003
1123,CHEMBL1835912,3.76,CCOC(=O)c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)nc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DF50>,370.453
1124,CHEMBL564366,1.18,Cc1ccc2nc(CCNCCCO)ccc2c1NC(=O)CC34CC5CC(CC(C5)C3)C4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80DFC0>,435.61200000000036
1125,CHEMBL430381,3.11,OCC(CO)Nc1nc(SCc2cccc(F)c2F)nc3nc(NC4CC4)sc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E030>,439.5130000000002
1126,CHEMBL198758,2.76,CCN(C1CCN(CCC(c2ccccc2)c3ccc(cc3)C#N)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E0A0>,543.7330000000004
1127,CHEMBL109614,2.32,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2nc(O)sc12)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E110>,478.63600000000014
1128,CHEMBL101473,2.0,CN(C)CC(O)COc1ccc(Nc2ncc(C)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E180>,393.49100000000004
1129,CHEMBL2153188,1.72,CCCSc1nc(ccc1C(=O)NC2CCCCC2)N3CCCC(C3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E1F0>,405.56400000000025
1130,CHEMBL351231,3.51,C[C@@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E260>,330.4310000000001
1131,CHEMBL517544,3.5,COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3)c2cc1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E2D0>,357.7970000000001
1132,CHEMBL1209736,3.21,Brc1ccc(cc1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E340>,437.4030000000003
1133,CHEMBL1927707,2.71,Oc1ccccc1CCC(=O)Nc2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E3B0>,241.29000000000002
1134,CHEMBL254129,2.63,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC=C6C[C@@H](O)CC[C@]6(C)[C@H]5CC4=C3C)[C@@H]2C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E420>,411.6300000000002
1135,CHEMBL315985,0.79,NC(=O)N1c2ccccc2C[C@H](O)c3ccccc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E490>,254.289
1136,CHEMBL1529362,1.8,Nc1nnc(s1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E500>,177.23200000000003
1137,CHEMBL1289682,4.23,Fc1ccc(C2CCN(CC2)C(=S)COCc3ccncc3)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E570>,378.9
1138,CHEMBL1539,-0.73,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E5E0>,310.33500000000004
1139,CHEMBL180368,3.25,C[C@H]1CCCN1CCc2oc3ccc(cc3c2)c4ccc(cc4)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E650>,330.4310000000001
1140,CHEMBL1650723,2.53,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E6C0>,364.772
1141,CHEMBL226905,0.9,CC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccsc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E730>,373.821
1142,CHEMBL1323247,2.28,CCN1CCN(CC1)C(=O)c2cc3cc(F)ccc3[nH]2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E7A0>,275.327
1143,CHEMBL2349335,4.2,CC(C)C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E810>,389.5500000000001
1144,CHEMBL1626,3.48,CN1CCC[C@@H]1CCO[C@](C)(c2ccccc2)c3ccc(Cl)cc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E880>,343.898
1145,CHEMBL195329,1.9,O=C(N[C@H]1CN2CCC1CC2)c3ccc(s3)c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E8F0>,312.438
1146,CHEMBL1384203,3.53,CC(NCC(O)c1ccc(cc1)[N+](=O)[O-])C23CC4CC(CC(C4)C2)C3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E960>,344.45500000000015
1147,CHEMBL2179289,3.38,CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(C)cc4)c3)C2)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80E9D0>,405.49800000000016
1148,CHEMBL1800657,2.23,CCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EA40>,471.62300000000033
1149,CHEMBL259081,3.01,O=C1N=C(NCc2ccccc2)SN1Cc3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EAB0>,297.383
1150,CHEMBL2207226,3.37,COc1cc(OC)c(cc1NC(=O)Cc2ccnc(F)c2)S(=O)(=O)N3c4ccccc4Oc5ccccc35,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EB20>,535.5530000000002
1151,CHEMBL1230165,1.29,OC(=O)c1ccc2c(c1)nc(Nc3cccc(Cl)c3)c4ccncc24,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EB90>,349.7770000000001
1152,CHEMBL902,-0.6,NC(=N)Nc1nc(CSCCC(=N)NS(=O)(=O)N)cs1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EC00>,337.4560000000001
1153,CHEMBL1939738,3.38,CN(CCO)C(=O)c1ccc(cc1)[C@@H](N2CCN(Cc3ccc(F)cc3)CC2)c4cccc(NC(=O)C5CC5)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EC70>,544.6710000000002
1154,CHEMBL1951918,1.9,CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cccc(c3)C(F)(F)F)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80ECE0>,671.8480000000002
1155,CHEMBL365614,1.9,CN1CCCC(COc2nccc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)n2)C1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80ED50>,517.6340000000004
1156,CHEMBL2207656,3.15,O[C@H](CNC(=O)C1=CNC(=O)c2c(F)cccc12)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EDC0>,508.3770000000003
1157,CHEMBL70824,2.16,CN(C)CCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EE30>,465.58300000000014
1158,CHEMBL1457701,1.97,OC1=CC(=O)C2=C(O1)c3ccccc3N(Cc4ccccc4)C2=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EEA0>,319.31600000000003
1159,CHEMBL140453,2.78,CC(O)(C(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(O)cc2)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EF10>,389.351
1160,CHEMBL2153180,2.48,CCCSc1ncccc1C(=O)N(C)[C@H]2[C@@H]3CC4C[C@H]2C[C@@](O)(C4)C3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EF80>,360.5230000000002
1161,CHEMBL2087846,2.55,Cn1cncc1c2c3C(=O)N(CC#CCO)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80EFF0>,529.9880000000002
1162,CHEMBL2153174,3.9,Fc1cccc(F)c1CS(=O)(=O)N2CCN(CC2)c3ncccc3C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F060>,421.39100000000013
1163,CHEMBL520902,0.68,CS(=O)(=O)c1ccc(cc1)c2cc(C(=O)N[C@H]3CCCNC3)c(NC(=O)N)s2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F0D0>,422.53200000000027
1164,CHEMBL1213071,1.63,Cc1onc(C(=O)N)c1C(=O)Nc2nccs2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F140>,252.25500000000002
1165,CHEMBL41,1.92,CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F1B0>,309.33099999999996
1166,CHEMBL1079588,2.97,CCn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F220>,322.397
1167,CHEMBL167151,1.3,CCCc1c(O)c(ccc1OCCCCSCC(=O)O)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F290>,340.44100000000003
1168,CHEMBL1084546,2.63,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F300>,507.4980000000002
1169,CHEMBL370492,3.0,CCc1nc2cc(O)ccc2c(Oc3ccc(\C=C\C(=O)O)cc3)c1c4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F370>,411.4570000000001
1170,CHEMBL1770298,4.05,Cc1ccc(s1)C(NC(=O)c2ccccc2O)C(=O)Nc3c(C)cccc3C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F3E0>,394.49600000000015
1171,CHEMBL1089517,1.86,COCCOc1nc(N)c2NC(=O)N(Cc3cccc(CC(=O)OC)c3)c2n1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F450>,387.3960000000002
1172,CHEMBL10,3.34,C[S+]([O-])c1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F4C0>,377.444
1173,CHEMBL1934271,1.88,CCC(CC)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F530>,448.63300000000015
1174,CHEMBL1630123,2.6,CN1CCN(CC(=O)Nc2ccc(C3=CC=CN4C(=O)C=C(N=C34)N5CCOCC5)c6sc7ccccc7c26)CC1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F5A0>,568.7030000000002
1175,CHEMBL447183,0.79,NC1=NC2(CCN(CC2)C(=O)c3ccc(nc3)C#N)Nc4c(F)ccc(F)c14,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F610>,382.3740000000001
1176,CHEMBL441093,2.88,CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(N3Cc4cccnc4C3)c(F)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F680>,370.38400000000007
1177,CHEMBL1682972,2.2,CC[C@H](NC(=O)c1c([S+](C)[O-])c(nc2ccccc12)c3ccccc3)c4cccnc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F6F0>,429.54500000000013
1178,CHEMBL1614705,1.79,OCC(=O)N1CCC(CC1)c2[nH]nc(c3ccc(Cl)cc3F)c2c4ccncn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F760>,415.8560000000001
1179,CHEMBL2151322,2.79,CC(C)Oc1cc(n[nH]1)n2cnc3ccc(N[C@@H](CO)c4ccc(F)cn4)nc23,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F7D0>,397.41400000000016
1180,CHEMBL2011942,2.48,NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F840>,519.6500000000005
1181,CHEMBL252083,3.0,CNC(=O)OC[C@@H](C)N(c1cc(Cl)ccc1CO)S(=O)(=O)c2ccc(Cl)cc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F8B0>,447.34000000000015
1182,CHEMBL453629,1.96,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)NCCN(C)C)c(F)c3)n2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F920>,425.5120000000002
1183,CHEMBL1575541,2.15,CC1(CCC(=O)N1Cc2cccs2)C(=O)NC3CCCCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80F990>,320.45800000000025
1184,CHEMBL1809067,3.3,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FA00>,478.9440000000003
1185,CHEMBL1223955,1.1,NC(=O)c1cccc(c1)[S+]([O-])[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FA70>,368.50200000000007
1186,CHEMBL551813,1.46,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(cc3)C(F)(F)F)cc2)nc(N(C)C)c1CC(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FAE0>,501.5090000000002
1187,CHEMBL1916261,0.46,CCC(CC)NC(=O)c1nnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FB50>,427.53000000000014
1188,CHEMBL577458,1.24,Nc1nc(SCc2ccccc2)nc3c1ncn3[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FBC0>,389.4370000000001
1189,CHEMBL368473,0.7,CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccnc3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FC30>,257.253
1190,CHEMBL2010846,3.1,CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FCA0>,488.5140000000002
1191,CHEMBL154,0.13,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FD10>,230.26299999999998
1192,CHEMBL288470,0.78,CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FD80>,231.299
1193,CHEMBL281066,2.7,CCC(CC)CNC(=O)c1ccc2c(c1)c(Cc3ccc(cc3OC)C(=O)NS(=O)(=O)c4ccccc4C)cn2C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FDF0>,575.7310000000001
1194,CHEMBL2178385,0.22,NC(=O)c1cncc(c1)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)O)CC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FE60>,338.40700000000015
1195,CHEMBL563,0.85,CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FED0>,244.265
1196,CHEMBL1809196,3.7,COc1cc(ccc1Nc2ncc(c(n2)c3cnc4ccccn34)C(F)(F)F)N5CCN(CC5)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA80FF40>,511.50800000000027
1197,CHEMBL2035025,1.3,NC1(CCC1)c2ccc(cc2)c3ncc4nccn4c3c5ccccc5,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810040>,340.43000000000006
1198,CHEMBL1778373,1.36,COC[C@H](C)Oc1cc(Oc2cc(F)cc(F)c2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8100B0>,458.41700000000014
1199,CHEMBL2179279,1.37,CCC(C)(C)C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810120>,554.0870000000002
1200,CHEMBL139088,3.2,Fc1cccc(c1)C(COCc2cc(cc(c2)C(F)(F)F)C(F)(F)F)N3CCNCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810190>,450.39800000000014
1201,CHEMBL1779013,3.2,COc1cc(F)ccc1c2cncc(CNC(=O)c3ccccn3)c2,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810200>,337.35400000000004
1202,CHEMBL1299619,3.26,CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810270>,301.41500000000013
1203,CHEMBL2062575,1.62,CN(C)CCCNc1cc(nc2c(cnn12)C#N)n3ccc4ccc(NC(=O)C)cc34,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8102E0>,416.48900000000015
1204,CHEMBL2062574,2.24,CC(=O)Nc1ccc2ccn(c3cc(NCCN4CCCC4)n5ncc(C#N)c5n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810350>,428.5000000000002
1205,CHEMBL2163582,3.59,Clc1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8103C0>,424.9320000000003
1206,CHEMBL8145,2.46,Oc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810430>,254.24099999999999
1207,CHEMBL65119,3.8,Nc1ccc2[nH]c(Cc3ccc(Oc4ccccc4)cc3)nc2c1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8104A0>,315.3760000000001
1208,CHEMBL1090089,1.5,CN1C(=O)C(=Cc2cnc(NC(CCO)CCO)nc12)Oc3ccc(F)cc3F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810510>,406.38900000000007
1209,CHEMBL111660,1.1,CCc1ccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)cc1,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810580>,317.39200000000005
1210,CHEMBL2180015,3.6,CC#Cc1ccnc(c1)c2cc(ccc2O)C3(N=C(C)C(=N3)N)C4CC4,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8105F0>,344.4180000000001
1211,CHEMBL540930,3.12,Fc1ccc(cc1)C(NC(=O)CC2CCN(Cc3ccn(c3)c4ccc(cc4)C(F)(F)F)CC2)C5=CNC(=O)C(=C5)Cl,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810660>,601.0440000000001
1212,CHEMBL66520,1.84,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC=O)C(=O)C(F)(F)F,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8106D0>,423.3910000000001
1213,CHEMBL1809195,2.9,COc1cc(ccc1Nc2ncc(C)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,<rdkit.Chem.rdchem.Mol object at 0x00000247EA810740>,457.5380000000003
1214,CHEMBL1574146,3.18,Nc1cccc2C(=O)N(Cc3cccc(Cl)c3)C(=O)c12,<rdkit.Chem.rdchem.Mol object at 0x00000247EA8107B0>,286.7180000000001
